fileName,surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8
m1194.off,1.006743871,1.765288657,0.272797553,1.132376031,62.00932568,1493,641,356,273,257,279,357,229,177,425,649,756,741,487,601,49,744,861,621,518,425,379,234,103,770,1588,999,340,123,45,19,1,638,1649,1062,377,111,35,10,3
m1180.off,0.718060386,0.748155375,0.155337586,1.103440644,53.67769901,1068,529,338,335,251,206,241,204,180,783,420,280,817,403,145,144,452,696,591,635,386,168,159,85,262,793,944,664,324,127,42,16,231,826,977,691,277,136,29,5
m390.off,0.70236028,0.378810774,0.62160209,1.222390719,5.636649823,510,446,424,375,251,177,104,40,60,373,787,607,192,111,71,126,286,210,255,316,405,380,309,166,199,326,465,392,339,341,199,66,262,527,543,456,309,165,55,10
m1619.off,0.731962245,1.421168564,0.066689021,1.001084032,42.72537965,1380,716,650,817,594,321,218,84,50,124,184,688,2687,813,139,95,826,984,580,296,953,927,184,30,274,728,849,732,654,929,573,41,268,825,1193,1096,903,430,64,1
m1625.off,0.583476554,0.132636507,1.012210889,1.327093895,10.4649008,1124,502,419,348,303,221,193,180,334,1110,1176,560,36,55,12,7,669,554,714,606,365,237,138,7,841,1264,692,252,131,65,33,12,1200,1258,520,198,78,23,10,3
m233.off,0.932447106,1.500825956,0.184217401,1.119672057,61.93387351,1189,808,636,524,376,309,284,196,391,445,145,720,1009,718,523,371,609,739,941,735,552,359,303,84,544,1461,1100,641,374,154,44,4,248,880,1209,961,650,273,77,24
m555.off,3.139604774,13.39563003,1.413974941,1.426518557,3.310483482,678,784,600,450,316,253,138,84,1067,983,489,360,132,99,171,2,305,592,785,687,487,301,119,27,262,663,856,699,485,240,80,18,454,966,890,557,283,107,38,8
m541.off,2.774016277,35.80378826,0.839693589,1.138239008,1.479156164,218,398,457,378,223,101,34,10,94,131,207,268,211,240,274,394,78,141,223,253,376,369,280,99,28,125,197,266,394,371,330,108,65,162,292,383,371,293,196,57
m569.off,3.295116936,37.75177322,1.130510626,1.229644719,3.528569429,353,289,234,254,147,90,64,38,2,6,28,132,268,461,475,97,221,301,300,207,196,104,69,71,241,374,321,228,168,68,36,33,319,553,286,107,75,63,47,19
m1792.off,1.613699195,6.568121078,0.082422273,1.151696973,57.82806783,396,284,214,319,208,66,61,38,6,4,18,116,108,76,316,942,217,164,176,170,187,131,322,219,162,199,224,290,201,175,155,180,161,255,254,238,261,228,157,32
m596.off,2.850093267,36.36218772,0.400883314,1.15076946,4.372635072,399,652,536,471,369,149,99,29,2,34,250,426,290,324,574,804,151,227,507,511,447,326,366,169,63,222,303,440,576,590,387,123,107,363,520,561,498,435,186,34
m582.off,0.61163711,0.220134437,0.297668305,1.248722802,10.49475672,364,202,176,203,114,67,53,44,169,104,133,215,194,178,81,149,151,208,245,153,125,111,192,38,200,318,268,173,138,81,31,14,208,375,159,152,158,104,48,19
m1745.off,1.01722857,3.649696027,0.178084137,1.008479214,5.85698137,371,487,402,301,228,155,78,30,214,525,544,156,150,154,169,140,166,283,472,621,269,164,50,27,86,208,287,410,433,377,211,40,131,264,409,416,378,297,138,19
m13.off,0.525261183,0.107199977,0.173898812,1.304634916,15.73997064,893,621,451,370,280,239,189,91,135,1034,1228,397,224,62,33,21,1186,776,517,385,208,50,7,5,1158,1103,465,244,108,36,14,6,890,1261,623,247,87,23,2,1
m1037.off,1.18920609,1.794972,1.351106612,1.227305673,2.806789085,963,1176,927,663,513,352,215,98,209,397,699,808,1173,818,420,383,320,1018,1357,1013,688,340,136,35,264,1051,1411,1135,659,276,93,18,360,1338,1586,971,451,146,47,8
m1751.off,0.426114002,0.092245909,1.273184211,1.204866259,1.328858362,633,913,682,580,350,282,147,51,1277,2166,50,22,26,26,18,53,372,789,1053,777,384,127,57,79,384,941,1087,785,296,97,40,8,582,1209,1058,484,212,54,27,12
m757.off,1.441736332,9.395063102,0.310426528,1.025557694,4.872698469,543,767,630,536,351,197,95,31,1113,713,735,57,76,57,152,247,163,423,616,809,620,185,183,151,82,296,563,715,794,443,202,55,87,380,637,763,693,429,144,17
m743.off,2.327710232,45.6224922,0.091007503,1.00138654,94.95947935,685,673,507,438,324,252,128,55,34,28,72,56,60,100,428,2284,193,255,297,388,439,431,534,525,107,368,536,572,483,449,373,174,40,255,463,616,698,609,304,77
m1584.off,1.463270702,10.65522444,0.176338559,1.011740257,3.978846401,701,805,754,708,459,209,125,47,27,74,127,428,1020,1061,836,235,535,181,814,571,975,441,248,43,214,668,647,356,1013,605,270,35,320,776,837,815,427,289,320,24
m794.off,1.515237878,3.846955909,0.662302962,1.220079135,3.124883173,568,948,857,594,425,237,135,61,219,1728,989,22,42,144,358,323,320,343,764,939,791,423,184,61,185,487,540,742,891,643,261,76,350,730,818,707,637,402,148,33
m958.off,3.974829738,157.8077225,0.491928914,1.064073634,3.172926967,305,232,234,193,145,91,75,31,46,258,348,303,71,86,110,84,314,165,132,238,298,109,28,22,207,332,261,161,161,127,48,9,308,392,250,151,92,66,38,9
m1209.off,1.744373725,4.738019258,0.41131477,1.26440855,60.25525469,407,273,207,179,126,105,103,48,120,112,122,179,243,200,307,165,170,269,203,222,258,197,104,25,128,333,447,237,133,87,63,20,78,247,388,362,205,117,43,8
m780.off,2.04988538,4.933830074,0.916974014,1.361448497,4.267214195,259,369,309,253,187,86,42,21,41,55,152,229,322,364,245,118,76,159,246,355,289,252,129,20,71,173,268,345,321,231,96,21,115,308,368,329,254,106,41,5
m1221.off,0.924255989,0.818729542,0.187698724,1.233217993,9.576470498,398,479,407,288,228,128,82,41,688,425,303,588,17,18,4,8,384,854,599,131,42,16,15,10,207,559,542,528,161,34,15,5,135,517,626,439,255,58,17,4
m1547.off,1.013969702,2.290201106,0.140846634,1.088179846,26.24398446,313,272,226,192,166,101,67,32,53,58,69,113,266,365,342,103,128,191,171,269,206,202,163,39,71,169,277,287,200,166,158,41,44,163,279,302,276,209,86,10
m1235.off,0.945988669,0.719143712,0.320756355,1.2748942,80.03168076,391,190,111,111,85,69,97,71,83,160,175,166,180,278,48,35,183,235,195,177,144,109,52,30,109,343,378,186,67,30,7,5,116,341,364,193,79,29,2,1
m1237.off,0.986715669,0.887972792,0.481361655,1.257080805,33.23266535,402,235,162,130,116,87,102,72,140,122,222,166,247,155,166,88,183,209,196,211,222,139,91,55,150,364,397,176,117,71,26,5,128,357,394,220,122,54,26,5
m782.off,0.404127476,0.14141264,0.190003377,1.09272684,22.74574979,584,396,289,440,255,141,91,46,89,68,71,258,790,529,341,96,283,258,392,263,209,180,577,80,140,314,339,311,331,353,306,148,114,404,492,379,350,301,151,51
m769.off,3.879039504,59.25181703,0.549111111,1.237596146,5.227714629,352,493,463,346,253,127,79,33,70,117,175,341,524,383,255,281,145,262,429,512,444,274,65,15,121,241,369,492,473,323,103,24,143,346,442,429,378,241,132,35
m755.off,0.991748109,3.474476089,0.122113279,1.003967363,3.568796388,176,297,268,184,152,59,35,15,111,702,211,141,10,10,0,1,81,294,355,292,93,63,4,4,44,150,289,362,238,90,11,2,30,154,225,275,255,168,62,17
m741.off,5.618087961,150.5444814,0.868174639,1.275020752,1.560247609,456,907,1205,846,577,204,87,22,96,38,1,20,290,673,1796,1390,145,256,429,651,786,1109,615,313,83,204,461,694,873,861,842,286,74,369,674,885,957,761,480,104
m11.off,0.628507409,0.547939929,0.038970103,1.087343681,229.0855716,617,430,289,235,192,178,156,81,325,648,234,144,453,182,85,107,460,424,559,486,158,54,27,10,371,564,458,386,243,125,25,6,204,540,559,408,292,121,51,3
m1747.off,1.022318015,3.536179208,0.157609666,1.016337044,8.428431904,362,458,337,257,181,138,93,39,174,517,360,213,255,181,80,85,132,355,520,368,243,137,73,37,63,207,385,429,434,246,89,12,51,225,348,427,409,280,101,24
m39.off,1.419952278,1.715003327,0.533375641,1.351325086,26.96514581,1201,679,428,306,248,264,298,181,120,527,856,604,663,724,85,26,566,828,691,585,468,271,165,31,546,1356,1123,338,137,71,30,4,433,1171,1095,540,218,105,31,12
m219.off,1.254649208,2.293892911,0.159476578,1.210132044,60.49514495,422,246,164,146,149,87,97,81,152,388,159,370,203,19,18,83,298,212,240,243,107,97,143,52,321,546,259,138,78,42,1,7,166,421,424,202,116,44,13,6
m557.off,3.081272209,36.13788019,0.850565019,1.197765263,1.496557257,138,266,323,286,213,77,33,10,73,154,166,203,171,186,252,141,52,122,164,212,243,312,184,57,17,60,140,231,336,295,222,45,40,134,207,299,292,237,117,20
m543.off,5.47427864,274.1407503,0.832845734,1.13894209,1.479222842,421,888,889,732,447,194,56,11,484,898,608,200,291,648,455,54,125,270,424,556,774,697,559,233,54,210,403,608,781,725,608,249,129,370,645,735,717,570,360,112
m386.off,4.370521968,22.12539738,1.298402067,1.548051008,3.706798728,477,638,650,527,391,241,81,44,1265,848,254,143,246,229,59,5,231,355,443,554,752,533,161,20,172,392,517,634,643,496,168,27,221,550,743,702,532,220,69,12
m392.off,1.884372228,8.296025347,0.383803484,1.197031176,15.0562111,792,684,480,433,328,241,190,66,20,69,391,859,634,863,276,102,539,884,659,427,298,272,115,20,403,1131,789,413,263,138,63,14,264,1029,931,561,286,111,29,3
m1196.off,0.874149314,1.395226624,0.185555166,1.097368469,55.99648913,809,479,353,287,199,177,192,145,52,92,158,636,1042,504,105,52,355,617,567,478,263,216,117,28,248,798,782,448,210,106,41,8,235,686,785,562,247,95,25,6
m379.off,2.547598734,35.28465185,0.61473996,1.09345689,2.714092299,595,874,796,639,422,244,122,44,85,395,1500,601,347,366,291,151,218,640,753,732,600,505,218,70,195,660,756,804,740,435,124,22,198,650,934,889,581,341,124,19
m1182.off,0.604216003,0.338472119,0.138461726,1.155250294,48.33394523,355,171,127,101,72,85,87,66,144,139,165,266,245,54,34,17,177,260,217,151,142,78,29,10,115,301,320,185,85,32,18,8,41,211,321,274,120,74,19,4
m423.off,0.620110639,0.689094788,0.117801765,1.039573554,24.94582696,685,386,265,370,277,172,161,62,56,596,210,119,88,94,204,1011,344,333,477,439,266,172,101,246,211,381,335,400,460,376,154,61,188,486,505,475,372,238,103,11
m1814.off,3.467073243,75.66698295,1.048675577,1.12330467,3.257306373,1075,1157,1106,792,510,331,309,102,1021,669,634,631,707,731,510,479,407,796,1009,1338,1050,490,222,70,313,953,1349,1295,918,451,85,18,476,1266,1451,1080,688,276,113,32
m1800.off,3.101728375,20.85568906,0.661905987,1.317037832,22.89416629,1197,827,627,495,405,351,239,125,240,2028,1394,449,53,53,29,20,1172,1059,1546,354,92,31,10,2,1018,1571,1028,483,132,28,4,2,1228,1833,939,203,43,16,2,2
m351.off,1.987839196,21.8967086,0.635531127,1.045830439,1.416354108,880,1129,990,852,581,372,180,59,1272,958,1149,1239,299,45,41,40,587,884,1191,832,808,618,110,13,445,1041,1107,978,729,483,232,28,571,1328,1254,926,566,285,96,17
m1431.off,0.364291497,0.121472584,0.050210484,1.064090578,38.16692239,1202,541,261,223,221,227,334,216,167,736,649,427,682,364,91,109,595,897,624,465,350,209,74,11,336,905,1004,762,171,34,10,3,181,673,881,756,438,211,69,16
m806.off,0.605945326,0.652079005,0.134149313,1.037131463,4.782313351,584,446,526,563,334,153,98,44,115,105,103,39,48,34,326,1978,502,1094,492,249,203,86,76,46,423,794,578,329,315,217,64,28,478,921,676,206,180,228,57,2
m1343.off,2.782895245,46.77255347,0.625575692,1.090394642,3.254974141,161,267,232,183,95,51,34,15,7,6,15,418,410,11,64,107,35,124,166,179,240,200,54,40,31,104,174,196,227,200,84,22,25,109,180,227,244,150,76,27
m812.off,1.111736351,1.766304412,0.365800223,1.189845128,3.044863749,196,300,331,198,193,68,42,15,308,64,435,168,48,112,176,32,98,91,284,372,298,122,61,17,106,120,111,206,344,281,138,37,115,242,234,211,208,197,104,32
m184.off,0.470567505,0.371748036,0.038345423,1.003698586,70.41185844,850,461,272,235,183,186,245,102,471,255,261,479,444,181,57,386,410,589,431,480,264,123,110,127,118,347,401,494,449,361,293,71,110,352,514,569,511,324,128,26
m621.off,0.211120847,0.03303863,0.021447652,1.00638081,206.3163445,1633,771,442,411,341,326,347,336,59,1,60,88,472,691,540,2696,2661,740,58,69,61,80,259,679,1925,1268,522,463,295,92,34,8,1832,1513,717,333,148,49,10,5
m608.off,1.629252876,7.087549315,0.442873167,1.142646846,5.528070641,827,758,811,710,524,257,98,35,701,425,421,744,859,486,256,128,374,672,607,460,1106,612,170,19,168,455,693,793,807,619,412,73,258,716,891,935,687,408,110,15
m1395.off,0.91375504,1.688218432,0.25371418,1.086869109,24.33733107,1218,777,498,424,343,359,325,116,773,1190,539,521,397,430,117,93,626,897,640,577,557,524,196,43,372,1004,1203,918,348,145,58,12,379,1352,1370,666,219,50,20,4
m1418.off,2.054005607,22.84725162,0.207212886,1.055590835,7.054787219,541,616,436,322,250,205,120,39,98,431,764,495,355,342,35,9,215,445,557,571,385,233,90,33,182,337,554,566,450,268,148,24,172,515,657,555,343,193,77,17
m191.off,1.310032445,7.051096706,0.108569694,1.025491441,26.96149055,606,732,510,401,277,245,166,61,274,420,545,478,449,404,268,160,207,580,740,721,410,178,133,29,89,378,630,709,612,373,170,37,133,431,690,778,551,307,94,14
m185.off,0.485941223,0.398094633,0.081691995,1.008388637,32.32406415,846,545,339,286,229,216,247,115,271,247,158,794,292,217,387,457,418,698,535,582,242,122,124,102,172,487,585,643,512,322,95,7,173,542,740,686,445,171,56,10
m813.off,0.90138461,1.160956502,0.283037794,1.1489987,3.322933238,204,315,332,194,156,86,37,19,339,97,498,41,96,96,132,44,116,111,333,433,205,92,46,7,116,173,151,265,321,216,90,11,140,266,254,218,209,142,101,13
m1424.off,3.12291878,55.68496816,0.19872736,1.121995568,14.16446195,739,892,769,531,398,286,178,81,34,354,705,943,886,697,191,64,265,651,775,942,738,350,126,27,174,667,1022,928,642,354,78,9,114,481,860,1016,793,454,122,34
m1430.off,0.325383232,0.09603725,0.043170145,1.045822764,57.04083151,1387,496,321,302,215,212,327,312,264,786,811,774,596,130,152,59,818,971,649,592,360,143,35,4,456,1240,1214,451,138,60,12,1,362,992,1019,680,325,125,58,11
m807.off,0.789518849,0.884658653,0.216562513,1.125172448,4.825467232,369,552,452,329,253,120,95,50,29,90,291,431,344,451,192,392,131,157,542,612,384,183,131,80,98,233,275,409,550,406,196,53,123,422,443,343,360,308,167,54
m436.off,0.889889789,1.914351686,0.233080297,1.05034414,13.50044197,796,689,490,387,329,262,180,75,10,139,356,778,1338,289,137,161,339,491,606,785,399,309,163,116,204,533,618,696,617,364,154,22,237,708,848,693,457,204,52,9
m422.off,2.935383774,10.90920736,0.38013299,1.427361695,8.835581695,267,309,351,292,202,110,53,24,2,2,2,184,522,247,423,226,92,158,269,213,169,438,167,102,87,190,241,242,308,298,131,111,101,275,273,299,328,233,91,8
m1183.off,1.03154794,0.717540893,0.167666737,1.331795034,46.71039783,736,543,337,292,210,200,169,105,106,447,624,716,402,203,48,46,321,617,533,473,369,185,68,26,282,817,850,417,142,59,22,3,214,627,766,570,268,107,34,6
m1197.off,0.639928173,0.486285523,0.162878185,1.119225297,112.2122789,507,240,125,122,95,105,130,88,59,220,167,268,385,223,57,33,265,313,213,176,197,143,82,23,178,398,465,252,87,26,3,3,73,283,405,385,177,56,27,6
m393.off,3.997593942,126.421443,0.749491519,1.107294156,1.336766487,172,265,263,176,116,74,33,8,385,330,67,40,40,148,52,45,57,121,178,262,228,179,64,18,72,128,186,232,241,162,76,10,80,227,234,221,185,113,42,5
m1168.off,0.652212748,0.477837612,0.155597374,1.133222126,47.0121484,918,590,380,294,262,213,251,134,411,436,605,516,474,415,134,51,475,768,723,490,354,157,62,13,244,851,1006,552,269,92,25,3,183,647,898,727,392,145,44,6
m387.off,3.843245996,34.38812211,0.539611451,1.348801813,9.184350073,940,1136,1028,738,568,344,197,63,681,1139,356,627,487,418,526,780,341,612,795,753,1219,907,301,86,239,620,834,1029,1007,770,420,95,369,1116,1337,1086,802,255,48,1
m1626.off,3.00671941,16.12790279,0.846564641,1.353476107,6.434262356,510,471,425,387,275,172,83,30,251,494,478,313,71,0,467,279,207,300,460,520,310,344,199,13,122,298,469,620,474,278,79,13,180,522,618,561,336,114,20,2
m1154.off,0.745045197,0.615361947,0.323594151,1.161190114,31.55855769,878,537,410,373,262,226,193,141,1234,132,292,78,158,621,325,180,605,448,444,799,386,148,96,94,722,889,725,384,200,68,27,5,540,846,699,463,261,127,65,19
m542.off,3.403792904,33.70047249,0.674206302,1.273628275,4.255007328,264,437,360,294,211,104,45,19,139,441,520,246,117,66,167,38,104,226,303,315,363,217,162,44,47,227,349,435,426,193,46,11,80,223,355,401,351,211,100,13
m556.off,3.337280468,79.21595691,0.865900026,1.093691156,5.237627568,618,288,294,215,197,176,93,99,14,37,65,84,317,795,380,288,396,470,360,157,222,220,118,37,842,291,206,281,150,127,49,34,935,559,194,93,90,68,25,16
m218.off,0.472680197,0.375906152,0.267594627,1.004086029,15.92410613,1515,1119,797,729,485,397,363,189,358,639,1039,902,767,792,530,567,685,864,944,965,591,672,631,242,638,1427,1356,919,595,477,154,28,702,1879,1557,886,353,143,63,11
m1791.off,4.095452653,60.59421313,0.156190943,1.266911336,42.07786431,312,146,150,156,113,54,57,41,8,15,28,30,86,202,102,558,213,86,94,132,105,197,157,45,131,275,291,109,63,57,39,64,96,286,241,114,104,88,74,26
m581.off,1.046371286,1.063392778,0.228346105,1.256206631,18.03670832,568,337,255,136,222,178,101,67,43,73,31,10,72,175,1090,370,346,379,318,172,181,264,137,67,376,512,349,223,171,102,66,65,448,524,245,214,210,134,72,17
m38.off,0.277709534,0.035074186,0.055977946,1.142785147,19.10981122,732,548,404,429,276,196,142,56,740,1465,290,36,50,58,60,84,1006,919,488,234,123,1,8,4,579,1017,563,216,170,134,92,12,522,954,655,336,185,91,33,7
m1752.off,1.192814835,2.139095241,1.201701075,1.193755232,1.601184358,730,1091,1200,1134,576,332,158,35,589,1206,1478,1031,186,8,53,705,276,523,647,787,762,833,986,442,108,461,935,1102,974,709,556,411,303,872,1235,1153,784,464,312,133
m1034.off,0.314636164,0.108270995,0.136407035,1.008059324,17.06865336,336,269,179,161,143,108,70,33,102,355,116,330,79,147,126,44,130,319,365,205,138,94,38,10,66,176,272,243,281,193,59,9,102,251,309,282,206,110,32,7
m1746.off,1.024941541,3.748898757,0.151233454,1.007780742,7.049555372,555,779,506,435,345,228,120,34,512,585,401,388,400,421,147,148,150,473,874,589,421,253,176,66,56,232,477,646,718,552,283,38,73,297,539,679,678,494,196,46
m998.off,0.284021639,0.069036474,0.143543773,1.032356602,7.667605208,300,313,294,296,193,120,47,29,923,387,49,90,53,10,56,24,373,712,158,146,53,92,47,11,80,353,497,283,169,125,67,18,102,332,452,342,198,111,47,8
m754.off,1.073243651,4.380362559,0.148055203,1.004842388,9.141066,690,712,487,473,358,232,153,57,565,203,791,330,873,126,96,178,501,745,1022,536,221,118,5,14,405,663,365,663,624,304,125,13,393,753,722,489,372,288,108,37
m768.off,2.978445968,16.7417273,0.849631901,1.338737036,12.97741519,1003,499,509,541,393,282,194,79,16,43,27,22,81,73,3161,77,1543,168,786,768,81,85,55,14,1374,1415,238,206,114,70,71,12,1802,1208,333,109,23,18,5,2
m783.off,0.852045899,1.16653547,0.174053779,1.11621785,28.14553532,450,214,137,250,166,90,71,44,9,84,96,112,66,98,459,498,154,280,203,144,125,102,179,235,98,187,229,284,275,237,89,23,105,277,275,290,239,161,63,12
m1578.off,0.956019106,2.787746462,0.077113858,1.022566434,32.10848489,567,275,207,235,174,95,119,94,69,149,311,184,151,352,446,104,207,306,305,403,151,139,145,110,118,270,428,423,308,127,60,32,112,355,461,342,274,145,65,12
m797.off,2.030871615,12.61193288,0.47558153,1.158896769,2.668060471,681,1250,1189,957,531,307,173,49,69,543,1003,372,132,350,1301,1367,388,297,1382,1598,863,352,154,103,350,652,515,1280,1386,698,195,61,401,1117,1026,888,945,564,172,24
m1236.off,0.602347606,0.303029372,0.160890293,1.174924426,61.33234352,628,473,384,257,206,178,156,94,295,440,471,502,336,203,70,59,285,475,630,542,226,146,54,18,270,674,619,393,255,111,44,10,274,711,675,450,197,52,16,1
m7.off,1.015652421,3.147548947,0.263774829,1.032866673,7.636541852,284,368,268,218,194,111,59,32,33,91,124,175,262,278,354,217,117,434,379,249,135,85,82,53,88,324,396,338,205,123,49,11,60,274,385,384,248,122,45,16
m1222.off,1.244666783,1.523207139,0.385571768,1.290428208,15.04351849,369,418,323,260,199,123,82,47,172,615,454,422,124,16,11,7,259,515,485,342,179,32,5,4,167,401,454,393,286,92,24,4,145,453,566,433,169,44,10,1
m1279.off,0.250125504,0.056098754,0.060068221,1.00289141,46.91661981,1290,526,426,594,328,210,236,252,154,42,46,1856,1526,42,42,154,1386,1006,752,379,300,22,6,11,1502,1312,385,258,218,134,49,4,1290,1406,613,364,138,31,12,8
m928.off,2.477609485,15.08571091,0.915406355,1.24238421,1.842811042,309,587,609,378,256,138,82,35,80,167,245,282,452,571,371,226,158,123,272,599,464,445,219,114,156,346,291,350,577,439,202,33,210,470,524,380,368,324,107,11
m914.off,1.154986284,3.679112813,0.104458271,1.073161347,30.92746544,884,429,335,528,378,182,155,75,2,11,198,275,128,261,1307,784,352,492,558,175,179,290,563,357,165,386,446,494,411,560,436,68,174,466,642,646,517,325,156,40
m1245.off,1.289023624,1.001821384,0.565359314,1.40820489,26.23598801,293,279,199,162,126,120,70,31,71,388,330,143,154,119,67,8,167,248,371,190,144,95,48,17,153,372,352,254,117,20,9,3,55,195,314,351,217,108,28,12
m900.off,0.822919084,0.792580741,0.234198941,1.169962047,9.809502696,267,265,220,240,131,72,47,28,2,38,60,36,148,370,112,504,78,109,195,254,213,107,230,84,99,125,165,238,208,236,116,83,139,175,212,224,231,184,95,10
m1537.off,0.980342527,2.954877121,0.065518253,1.025493258,46.75961003,726,448,383,415,309,188,127,63,19,89,339,633,773,588,137,81,409,461,482,146,502,462,180,17,115,401,619,487,372,366,263,36,70,339,564,550,543,398,166,29
m733.off,2.998537643,97.71260725,0.440446502,1.001067691,5.69681065,554,991,897,630,399,263,125,45,90,165,780,347,366,145,1488,523,168,416,749,1016,847,338,299,71,106,405,799,1048,942,418,144,42,155,494,843,862,753,500,250,47
m727.off,0.604458651,0.630405728,0.028936837,1.041710559,483.720419,1512,649,377,303,304,282,314,305,385,605,292,614,313,751,658,428,860,690,651,403,534,349,367,192,595,1279,983,530,243,193,150,73,314,974,1187,857,437,163,90,24
m1286.off,0.436246501,0.292754104,0.058496775,1.005655591,172.6449516,405,295,246,214,140,86,80,56,31,44,138,475,296,463,41,34,146,220,274,222,240,281,122,17,190,391,312,309,232,53,25,10,92,295,414,342,232,105,34,8
m294.off,1.535092595,4.159537088,0.943144109,1.212160834,1.544211476,1003,1223,1091,858,596,391,214,79,1011,866,722,1190,242,452,478,494,419,849,936,821,768,839,692,131,414,1170,1309,1101,772,439,225,25,625,1468,1414,1010,545,261,109,23
m1709.off,0.153421713,3.66E-07,0.002873264,5.744861441,8891.363008,1007,719,514,392,310,249,183,196,466,701,684,688,983,47,0,1,557,848,941,722,352,139,8,3,466,771,903,759,472,183,13,3,1757,597,222,239,246,240,176,93
m1721.off,0.946046408,2.392826661,0.110675272,1.043449591,17.5459652,1161,723,680,675,462,327,221,82,46,53,385,3635,65,57,58,32,2969,554,304,248,187,65,3,1,2869,929,378,83,36,23,10,3,2274,1196,523,221,70,31,11,5
m1735.off,1.489619687,5.782766817,0.226325495,1.130270036,6.030320352,578,758,561,485,355,209,134,46,133,416,332,284,736,634,403,188,217,345,726,623,436,449,271,59,81,323,450,603,563,528,449,129,238,636,648,584,459,406,147,8
m257.off,0.999450902,1.467757128,0.333545636,1.16351546,17.05984647,522,449,357,294,206,161,126,64,272,413,375,450,251,118,100,200,225,381,406,441,313,215,150,48,192,600,617,413,227,99,21,10,153,480,601,432,297,160,45,11
m243.off,0.524856245,0.289663776,0.167505975,1.10502375,64.21828659,787,563,434,336,252,213,174,86,284,187,178,423,571,523,429,250,385,454,565,567,291,209,247,127,374,929,647,418,258,159,40,20,247,650,741,599,376,164,57,11
m525.off,0.976498939,3.393376626,0.088407936,1.000148151,29.17171127,1131,643,388,565,477,315,269,77,20,16,167,165,593,680,940,1284,547,612,656,252,226,466,262,844,168,423,435,507,688,778,615,251,176,480,632,770,717,594,400,96
m519.off,0.486269509,0.344274956,0.080976832,1.033446677,28.09134479,814,569,492,421,345,265,139,62,43,70,60,83,182,216,390,2063,1536,797,410,148,99,41,33,43,1490,896,454,161,55,19,21,11,1198,959,506,235,128,36,32,13
m1669.off,1.030899337,0.330480053,0.705103593,1.515017726,1.922293275,940,747,582,426,389,278,234,108,1031,1509,528,90,98,40,4,404,783,786,657,477,518,350,116,17,666,1296,612,489,321,221,89,10,1067,1327,721,303,161,82,34,9
m492.off,0.771414935,1.655915652,0.076312319,1.00185479,11.93836093,523,459,335,255,220,185,128,71,242,676,448,270,132,168,76,164,302,769,466,309,192,73,31,34,78,296,532,505,381,280,86,18,100,286,465,521,435,258,95,16
m1133.off,0.915844873,1.675541338,0.253398791,1.089479076,18.11011334,887,620,482,431,317,244,187,126,390,719,488,629,382,268,192,226,511,903,518,342,262,365,283,110,632,1155,860,399,151,78,15,4,415,978,883,555,263,130,57,13
m1127.off,0.945109567,1.427595569,0.211620414,1.136686426,23.81228102,455,280,266,295,201,114,79,46,141,291,494,151,175,95,316,73,209,336,201,204,176,202,299,109,207,490,515,221,158,111,29,5,186,456,447,332,188,92,30,5
m451.off,2.877932883,64.12154192,0.152813909,1.052059084,13.88483373,1079,1174,881,672,506,382,256,112,290,1344,1033,1139,533,406,270,47,649,1231,1420,993,539,132,75,23,365,1217,1452,1080,641,220,74,13,315,1052,1307,1238,741,307,81,21
m479.off,0.439885386,0.227540605,0.14980663,1.05315851,14.29164984,899,697,462,392,339,294,205,84,966,753,441,344,223,248,110,287,505,587,650,647,587,283,98,15,258,692,847,742,525,239,59,10,293,757,938,709,378,197,81,19
m1319.off,0.427803363,0.054018887,0.329295085,1.319871399,32.1488143,1148,507,337,289,215,224,247,221,783,867,698,128,24,328,150,210,621,670,621,517,327,292,138,2,577,1416,823,190,96,60,14,12,604,1334,857,260,93,27,9,4
m848.off,4.236726806,96.27619073,0.364864366,1.192877572,8.528003389,520,366,258,307,204,162,131,48,27,37,69,115,861,802,64,21,443,580,286,307,188,114,67,11,633,424,410,230,158,98,37,6,773,527,316,226,98,36,18,2
m690.off,0.292241261,0.079851975,0.060868179,1.022092691,5.838882986,207,261,219,182,108,61,43,19,697,323,76,1,0,0,1,2,319,526,134,79,35,2,0,5,237,389,333,97,32,11,0,1,170,341,300,186,70,23,9,1
m860.off,1.891552831,7.793924394,0.239885571,1.211854088,10.28231602,195,226,202,172,118,66,31,12,6,30,20,28,177,291,276,194,63,118,184,140,137,217,121,42,46,92,174,211,221,150,92,36,21,141,172,186,202,180,93,27
m1331.off,0.276066208,0.071163257,0.190699359,1.012661847,27.21652874,868,458,277,212,197,190,226,161,328,896,549,45,366,172,89,144,380,650,580,428,234,190,86,41,243,650,760,564,317,50,4,1,172,515,633,545,414,226,76,8
m874.off,1.568620031,9.064864526,0.110420675,1.076132592,19.16213832,272,230,162,173,137,102,65,23,3,35,156,131,73,124,377,265,97,149,214,162,135,118,126,163,36,113,173,230,250,221,107,34,52,153,214,220,230,172,93,30
